"role_id","hero_id","upgrade_count","target_level","upgrade_rank","pay_tag","hero_cn"
"16492674635225",1312,2,2,4,非R,S35真田幸隆SSR+
"16492674635225",1114,3,1,6,非R,S4风魔小太郎UR
"16492674635225",1015,4,6,7,非R,德川家康SSR+
"16724602865728",1143,1,5,1,非R,勇·本多忠胜SSR+
"16724602865728",1016,1,5,1,非R,真田幸村SSR+
"16724602865728",1311,1,0,1,非R,S35山本勘助UR
"16724602865728",1165,2,1,4,非R,柔·井伊直虎UR
"16724602865728",1018,3,2,5,非R,上杉谦信SSR+
"16724602865728",1169,3,3,5,非R,勇·前田利家SSR+
"16724602865728",1065,3,3,5,非R,小早川隆景SSR
"16724602865728",1121,4,6,8,非R,谋·织田信长SSR+
"13559212019911",1312,2,1,1,非R,S35真田幸隆SSR+
"13559212019911",1046,2,3,1,非R,今川义元SSR
"13559212019911",1050,2,2,1,非R,暗·织田信长UR
"13559212019911",1166,2,1,1,非R,柔·阿松UR
"13559212019911",1023,2,3,1,非R,明智光秀SSR
"17222818929921",1274,1,5,1,,S23岛津岁久SSR+
"17222818929921",1211,1,0,1,,刚·最上义光UR
"17222818929921",1304,1,0,1,,S33前田庆次UR
"17222818929921",1144,1,5,1,,援·阿国SSR+
"17222818929921",1093,1,7,1,,光·井伊直虎UR
"17222818929921",1072,1,4,1,,梵天丸SR
"17222818929921",1143,1,6,1,,勇·本多忠胜SSR+
"14212046928780",1053,1,1,1,非R,光·伊达政宗UR
"14212046928780",1164,1,1,1,非R,柔·立花訚千代UR
"14212046928780",1165,2,0,3,非R,柔·井伊直虎UR
"14212046928780",1016,3,6,4,非R,真田幸村SSR+
"14212046928780",1113,4,1,5,非R,S4服部半藏UR
"16230681534265",1294,1,0,1,非R,联动-吕布UR
"16230681534265",1016,1,3,1,非R,真田幸村SSR+
"16230681534265",1046,1,2,1,非R,今川义元SSR
"16230681534265",1134,2,3,4,非R,谋·德川家康SSR+
"16230681534265",1008,2,5,4,非R,织田信长SSR+
"16230681534265",1019,2,5,4,非R,宁宁SSR
"16230681534265",1039,2,4,4,非R,柴田胜家SSR
"16230681534265",1009,3,4,8,非R,丰臣秀吉SSR+
"16230681534265",1311,3,1,8,非R,S35山本勘助UR
"16230681534265",1018,3,4,8,非R,上杉谦信SSR+
"16230681534265",1289,3,1,8,非R,S29佐久间盛政UR
"16230681534265",1166,3,1,8,非R,柔·阿松UR
"16230681534265",1065,4,2,13,非R,小早川隆景SSR
"16368120931066",1150,1,5,1,非R,勇·望月千代女SSR
"16368120931066",1013,1,2,1,非R,阿松SSR
"16368120931066",1130,1,5,1,非R,坚·武田信玄SSR
"16368120931066",1064,1,2,1,非R,望月千代女SSR
"16368120931066",1119,1,5,1,非R,援·宁宁SSR
"16368120931066",1139,1,5,1,非R,勇·浅井长政SSR
"16368120931066",1120,2,5,7,非R,援·阿初SSR
"16368120931066",1032,2,1,7,非R,石田三成SSR
"16368120931066",1122,2,4,7,非R,援·丰臣秀吉SSR+
"16368120931066",1126,2,5,7,非R,谋·浓姬SSR
"16368120931066",1146,3,5,11,非R,谋·今川义元SSR
"14156212657809",1122,1,5,1,非R,援·丰臣秀吉SSR+
"14156212657809",1063,1,2,1,非R,森兰丸SSR
"14156212657809",1040,2,3,3,非R,阿国SSR+
"14156212657809",1133,2,7,3,非R,勇·真田幸村SSR+
"14156212657809",1059,2,1,3,非R,光·上杉谦信UR
"14156212657809",1062,3,2,6,非R,立花宗茂SSR
"14156212657809",1198,3,1,6,非R,柔·甲斐姬UR
"14156212657809",1038,3,7,6,非R,本多忠胜SSR+
"15307263681308",1093,1,4,1,非R,光·井伊直虎UR
"15307263681308",1132,1,7,1,非R,援·阿市SSR+
"15307263681308",1262,2,1,3,非R,S19波多野秀治SSR+
"15307263681308",1050,2,6,3,非R,暗·织田信长UR
"15307263681308",1274,3,3,5,非R,S23岛津岁久SSR+
"17343078106342",1133,1,4,1,非R,勇·真田幸村SSR+
"17343078106342",1034,1,2,1,非R,岛左近SR
"17343078106342",1019,1,2,1,非R,宁宁SSR
"17343078106342",1075,1,3,1,非R,今川义元SR
"17343078106342",1012,1,1,1,非R,阿市SSR+
"17343078106342",1046,1,1,1,非R,今川义元SSR
"17343078106342",1052,2,2,7,非R,光·真田幸村UR
"17343078106342",1127,2,1,7,非R,谋·上杉谦信SSR+
"17343078106342",1036,3,1,9,非R,立花宗茂SR
"17343078106342",1169,4,2,10,非R,勇·前田利家SSR+
"13713830845421",1019,1,4,1,非R,宁宁SSR
"13713830845421",1050,3,4,2,非R,暗·织田信长UR
"13713830845421",1152,4,7,3,非R,刚·德川家康UR
"13713830845421",1022,5,4,4,非R,武田信玄SSR
"13713830845421",1171,6,7,5,非R,谋·黑田官兵卫SSR+
"15466177566234",1038,1,1,1,非R,本多忠胜SSR+
"15466177566234",1123,1,5,1,非R,勇·宫本武藏SSR
"15466177566234",1133,1,3,1,非R,勇·真田幸村SSR+
"15466177566234",1143,3,3,4,非R,勇·本多忠胜SSR+
"15466177566234",1061,3,3,4,非R,茶茶SSR
"14160507582672",1052,1,1,1,非R,光·真田幸村UR
"14160507582672",1143,1,4,1,非R,勇·本多忠胜SSR+
"14160507582672",1158,1,0,1,非R,刚·上杉谦信UR
"14160507582672",1132,1,7,1,非R,援·阿市SSR+
"14160507582672",1038,1,7,1,非R,本多忠胜SSR+
"14160507582672",1008,1,5,1,非R,织田信长SSR+
"14160507582672",1050,2,1,7,非R,暗·织田信长UR
"14160507582672",1015,2,7,7,非R,德川家康SSR+
"14160507582672",1053,3,1,9,非R,光·伊达政宗UR
"15998753392243",1121,1,6,1,微R,谋·织田信长SSR+
"15998753392243",1093,1,6,1,微R,光·井伊直虎UR
"15998753392243",1040,1,3,1,微R,阿国SSR+
"15998753392243",1152,2,1,4,微R,刚·德川家康UR
"17020955668878",1093,1,5,1,微R,光·井伊直虎UR
"17020955668878",1015,3,6,2,微R,德川家康SSR+
"17020955668878",1057,3,4,2,微R,光·德川家康UR
"14173392592452",1121,1,7,1,非R,谋·织田信长SSR+
"14173392592452",1009,1,1,1,非R,丰臣秀吉SSR+
"14173392592452",1143,2,5,3,非R,勇·本多忠胜SSR+
"14173392592452",1016,2,4,3,非R,真田幸村SSR+
"14173392592452",1065,3,1,5,非R,小早川隆景SSR
"14173392592452",1152,3,3,5,非R,刚·德川家康UR
"14173392592452",1038,3,4,5,非R,本多忠胜SSR+
"14757507728617",1121,1,5,1,非R,谋·织田信长SSR+
"14757507728617",1133,1,6,1,非R,勇·真田幸村SSR+
"14757507728617",1122,1,5,1,非R,援·丰臣秀吉SSR+
"14757507728617",1013,2,4,4,非R,阿松SSR
"14757507728617",1039,2,4,4,非R,柴田胜家SSR
"14757507728617",1038,2,7,4,非R,本多忠胜SSR+
"14757507728617",1152,3,1,7,非R,刚·德川家康UR
"14757507728617",1053,3,1,7,非R,光·伊达政宗UR
"14757507728617",1166,9,1,9,非R,柔·阿松UR
"13919989202329",1167,4,2,1,,刚·岛津义久UR
"13919989202329",1038,4,6,1,,本多忠胜SSR+
"15629386124597",1122,1,7,1,非R,援·丰臣秀吉SSR+
"15629386124597",1032,1,3,1,非R,石田三成SSR
"15629386124597",1050,2,4,3,非R,暗·织田信长UR
"15629386124597",1143,2,3,3,非R,勇·本多忠胜SSR+
"15629386124597",1009,3,2,5,非R,丰臣秀吉SSR+
"15629386124597",1018,3,2,5,非R,上杉谦信SSR+
"15629386124597",1016,4,2,7,非R,真田幸村SSR+
"17390322768478",1008,2,1,1,,织田信长SSR+
"13705240904305",1050,2,2,1,非R,暗·织田信长UR
"13705240904305",1038,2,6,1,非R,本多忠胜SSR+
"13705240904305",1152,5,2,3,非R,刚·德川家康UR
"13705240904305",1012,5,3,3,非R,阿市SSR+
"13705240904305",1133,8,5,5,非R,勇·真田幸村SSR+
"14113262808072",1152,2,4,1,非R,刚·德川家康UR
"14113262824638",1299,1,7,1,大R,联动-望月千代女UR
"14113262824638",1042,1,5,1,大R,浅井长政SSR
"14113262824638",1302,3,3,3,大R,联动-宫本武藏UR
"14113262824638",1008,4,5,4,大R,织田信长SSR+
"14113262824638",1166,7,1,5,大R,柔·阿松UR
"14113262824638",1211,7,3,5,大R,刚·最上义光UR
"20633023905177",1074,1,0,1,非R,毛利元就SR
"20633023905177",1151,1,0,1,非R,德寿丸SR
"20633023905177",1028,1,0,1,非R,真田信幸SR
"20633023905177",1044,2,0,4,非R,黑田官兵卫SR
"20633023905177",1136,3,2,5,非R,援·毛利元就SSR
"20633023905177",1075,3,1,5,非R,今川义元SR
"20633023905177",1035,5,1,7,非R,佐佐木小次郎SR
"20633023905177",1135,5,2,7,非R,谋·明智光秀SSR
"20633023905177",1140,5,2,7,非R,直江兼续R
"20633023905177",1026,5,3,7,非R,猿飞佐助R
"20633023905177",1037,6,3,11,非R,本愿寺显如R
"20633023905177",1033,7,3,12,非R,松永久秀R
"20633023905177",1025,8,3,13,非R,片仓小十郎R
"20633023905177",1080,8,3,13,非R,姬若子R
"20633023905177",1031,8,3,13,非R,阿江R
"20633023905177",1030,8,4,13,非R,阿初R
"16604343834625",1166,1,0,1,非R,柔·阿松UR
"16604343834625",1164,1,2,1,非R,柔·立花訚千代UR
"16604343834625",1065,1,4,1,非R,小早川隆景SSR
"16604343834625",1146,1,5,1,非R,谋·今川义元SSR
"16604343834625",1064,1,4,1,非R,望月千代女SSR
"16604343834625",1019,2,5,6,非R,宁宁SSR
"16604343834625",1127,2,1,6,非R,谋·上杉谦信SSR+
"16604343834625",1052,2,2,6,非R,光·真田幸村UR
"16604343834625",1008,2,5,6,非R,织田信长SSR+
"17570711365553",1122,1,5,1,非R,援·丰臣秀吉SSR+
"17570711365553",1144,1,5,1,非R,援·阿国SSR+
"17570711365553",1010,1,5,1,非R,宫本武藏SSR
"17570711365553",1063,1,2,1,非R,森兰丸SSR
"17570711365553",1170,1,3,1,非R,谋·竹中半兵卫SSR+
"17570711365553",1280,2,2,6,非R,S25二好长逸SSR+
"17570711365553",1015,2,4,6,非R,德川家康SSR+
"17570711365553",1176,3,1,8,非R,S5杂贺孙市SSR
"17570711365553",1014,3,4,8,非R,立花訚千代SSR
"17570711365553",1152,5,6,10,非R,刚·德川家康UR
"14839112426614",1170,1,4,1,非R,谋·竹中半兵卫SSR+
"14839112426614",1032,1,3,1,非R,石田三成SSR
"14839112426614",1310,2,2,3,非R,"2025元旦足利义辉"
"14839112426614",1020,2,3,3,非R,浓姬SSR
"14839112426614",1039,2,4,3,非R,柴田胜家SSR
"14839112426614",1152,2,2,3,非R,刚·德川家康UR
"14839112426614",1122,2,5,3,非R,援·丰臣秀吉SSR+
"14839112426614",1027,2,3,3,非R,毛利元就SSR
"14839112426614",1022,3,3,9,非R,武田信玄SSR
"14839112426614",1065,3,5,9,非R,小早川隆景SSR
"15496242168380",1050,1,4,1,非R,暗·织田信长UR
"15496242168380",1197,1,0,1,非R,刚·毛利元就UR
"16273631320049",1014,1,5,1,非R,立花訚千代SSR
"16273631320049",1292,1,1,1,非R,S30明智光秀UR
"16273631320049",1046,1,5,1,非R,今川义元SSR
"16273631320049",1016,1,5,1,非R,真田幸村SSR+
"16273631320049",1039,1,5,1,非R,柴田胜家SSR
"16273631320049",1022,1,4,1,非R,武田信玄SSR
"16273631320049",1020,1,5,1,非R,浓姬SSR
"16273631320049",1287,1,2,1,非R,S28柿崎景家UR
"16273631320049",1008,2,5,9,非R,织田信长SSR+
"16273631320049",1085,2,1,9,非R,柔·阿市UR
"16273631320049",1018,3,5,11,非R,上杉谦信SSR+
"16273631320049",1312,3,2,11,非R,S35真田幸隆SSR+
"16273631320049",1211,4,3,13,非R,刚·最上义光UR
"16273631320049",1061,4,3,13,非R,茶茶SSR
"14615773840598",1169,1,5,1,大R,勇·前田利家SSR+
"14615773840598",1104,1,5,1,大R,TW鹤姬UR
"14615773840598",1299,2,1,3,大R,联动-望月千代女UR
"14615773840598",1264,2,3,3,大R,S20虎御前UR
"14615773840598",1051,2,6,3,大R,光·本多忠胜UR
"14615773840598",1296,2,5,3,大R,S31京极龙子UR
"14615773840598",1197,2,1,3,大R,刚·毛利元就UR
"14615773840598",1167,2,1,3,大R,刚·岛津义久UR
"14615773840598",1165,2,1,3,大R,柔·井伊直虎UR
"14615773840598",1008,2,6,3,大R,织田信长SSR+
"14615773840598",1312,2,1,3,大R,S35真田幸隆SSR+
"14615773840598",1059,3,1,12,大R,光·上杉谦信UR
"14615773840598",1295,3,6,12,大R,耀 德川家康UR
"14272176428381",1299,1,5,1,中R,联动-望月千代女UR
"14272176428381",1164,1,1,1,中R,柔·立花訚千代UR
"14272176428381",1291,6,1,3,中R,联动-查理曼UR
"14272176428381",1304,12,2,4,中R,S33前田庆次UR
"15466177468642",1170,1,4,1,非R,谋·竹中半兵卫SSR+
"15466177468642",1066,1,5,1,非R,佐佐木小次郎SSR
"15466177468642",1144,1,4,1,非R,援·阿国SSR+
"15466177468642",1211,2,1,4,非R,刚·最上义光UR
"15466177468642",1009,2,4,4,非R,丰臣秀吉SSR+
"15466177468642",1022,3,5,6,非R,武田信玄SSR
"15466177468642",1016,3,7,6,非R,真田幸村SSR+
"15466177468642",1166,5,1,8,非R,柔·阿松UR
"32946694428285",1031,2,2,1,超R,阿江R
"32946694428285",1167,2,4,1,超R,刚·岛津义久UR
"32946694428285",1287,2,3,1,超R,S28柿崎景家UR
"32946694428285",1312,4,2,4,超R,S35真田幸隆SSR+
"32946694428285",1304,7,7,5,超R,S33前田庆次UR
"32946694428285",1313,7,7,5,超R,UR-佐竹义重
"16196322111728",1042,1,5,1,非R,浅井长政SSR
"16196322111728",1134,1,7,1,非R,谋·德川家康SSR+
"16196322111728",1038,3,4,3,非R,本多忠胜SSR+
"16196322111728",1152,5,5,4,非R,刚·德川家康UR
"13864154909433",1010,1,4,1,非R,宫本武藏SSR
"13864154909433",1093,1,0,1,非R,光·井伊直虎UR
"13864154909433",1012,1,6,1,非R,阿市SSR+
"13864154909433",1121,1,5,1,非R,谋·织田信长SSR+
"13864154909433",1066,3,3,5,非R,佐佐木小次郎SSR
"13864154909433",1022,3,2,5,非R,武田信玄SSR
"13988708756556",1169,1,5,1,非R,勇·前田利家SSR+
"13988708756556",1132,1,4,1,非R,援·阿市SSR+
"13988708756556",1134,1,6,1,非R,谋·德川家康SSR+
"13988708756556",1171,1,6,1,非R,谋·黑田官兵卫SSR+
"13988708756556",1144,1,4,1,非R,援·阿国SSR+
"13988708756556",1207,1,3,1,非R,S12本愿寺显如SSR+
"13988708756556",1170,1,4,1,非R,谋·竹中半兵卫SSR+
"13988708756556",1311,1,0,1,非R,S35山本勘助UR
"13988708756556",1287,2,1,9,非R,S28柿崎景家UR
"13988708756556",1038,2,5,9,非R,本多忠胜SSR+
"13988708756556",1304,2,1,9,非R,S33前田庆次UR
"13988708756556",1166,3,1,12,非R,柔·阿松UR
"13988708756556",1057,4,1,13,非R,光·德川家康UR
"16574278960190",1039,1,4,1,非R,柴田胜家SSR
"16574278960190",1134,1,6,1,非R,谋·德川家康SSR+
"16574278960190",1143,1,5,1,非R,勇·本多忠胜SSR+
"16574278960190",1104,1,5,1,非R,TW鹤姬UR
"16574278960190",1127,2,4,5,非R,谋·上杉谦信SSR+
"16574278960190",1311,2,1,5,非R,S35山本勘助UR
"16574278960190",1018,2,5,5,非R,上杉谦信SSR+
"16574278960190",1014,3,5,8,非R,立花訚千代SSR
"16574278960190",1152,3,4,8,非R,刚·德川家康UR
"16913581392429",1263,2,2,1,大R,S20生驹吉乃UR
"16913581392429",1114,2,2,1,大R,S4风魔小太郎UR
"16913581392429",1304,5,3,3,大R,S33前田庆次UR
"16913581392429",1309,5,2,3,大R,S34织田冬姬SSR+
"16913581392429",1272,5,7,3,大R,S23岛津义弘UR
"17218523992510",1063,1,5,1,非R,森兰丸SSR
"17218523992510",1021,2,5,2,非R,伊达政宗SSR
"17218523992510",1061,2,4,2,非R,茶茶SSR
"17218523992510",1064,2,5,2,非R,望月千代女SSR
"17218523992510",1050,5,5,5,非R,暗·织田信长UR
"16329465878990",1309,1,1,1,非R,S34织田冬姬SSR+
"16329465878990",1133,1,7,1,非R,勇·真田幸村SSR+
"16329465878990",1084,1,5,1,非R,光·立花訚千代UR
"16329465878990",1301,2,1,4,非R,S32金森长近SSR+
"16329465878990",1293,2,1,4,非R,S30丹羽长秀SSR+
"16329465878990",1012,4,6,6,非R,阿市SSR+
"14525579461986",1134,1,6,1,非R,谋·德川家康SSR+
"14525579461986",1211,5,2,2,非R,刚·最上义光UR
"16801912541504",1139,1,5,1,小R,勇·浅井长政SSR
"16801912541504",1171,1,7,1,小R,谋·黑田官兵卫SSR+
"16801912541504",1014,1,4,1,小R,立花訚千代SSR
"16801912541504",1009,1,4,1,小R,丰臣秀吉SSR+
"16801912541504",1137,2,5,5,小R,谋·石田三成SSR
"16801912541504",1050,2,5,5,小R,暗·织田信长UR
"16801912541504",1138,2,5,5,小R,勇·柴田胜家SSR
"16801912541504",1304,3,1,8,小R,S33前田庆次UR
"16612933598030",1019,1,5,1,非R,宁宁SSR
"16612933598030",1018,1,5,1,非R,上杉谦信SSR+
"16612933598030",1066,1,5,1,非R,佐佐木小次郎SSR
"16612933598030",1021,1,5,1,非R,伊达政宗SSR
"16612933598030",1039,1,5,1,非R,柴田胜家SSR
"16612933598030",1144,1,5,1,非R,援·阿国SSR+
"16612933598030",1287,2,2,7,非R,S28柿崎景家UR
"16612933598030",1170,2,5,7,非R,谋·竹中半兵卫SSR+
"16612933598030",1009,3,5,9,非R,丰臣秀吉SSR+
"14744623141277",1023,1,5,1,非R,明智光秀SSR
"14744623141277",1008,1,5,1,非R,织田信长SSR+
"14744623141277",1152,1,1,1,非R,刚·德川家康UR
"14744623141277",1009,1,2,1,非R,丰臣秀吉SSR+
"14744623141277",1169,1,3,1,非R,勇·前田利家SSR+
"14744623141277",1066,2,3,6,非R,佐佐木小次郎SSR
"14744623141277",1052,4,2,7,非R,光·真田幸村UR
"14744623141277",1292,6,1,8,非R,S30明智光秀UR
"14744623141277",1289,6,1,8,非R,S29佐久间盛政UR
"16737487901060",1122,1,7,1,非R,援·丰臣秀吉SSR+
"16737487901060",1144,1,5,1,非R,援·阿国SSR+
"16737487901060",1133,1,7,1,非R,勇·真田幸村SSR+
"16737487901060",1134,1,5,1,非R,谋·德川家康SSR+
"16737487901060",1274,1,3,1,非R,S23岛津岁久SSR+
"16737487901060",1050,2,5,6,非R,暗·织田信长UR
"16737487901060",1292,3,0,7,非R,S30明智光秀UR
"16737487901060",1152,3,0,7,非R,刚·德川家康UR
"16479789555457",1127,1,4,1,非R,谋·上杉谦信SSR+
"16479789555457",1152,1,5,1,非R,刚·德川家康UR
"16479789555457",1104,1,4,1,非R,TW鹤姬UR
"16479789555457",1059,1,0,1,非R,光·上杉谦信UR
"16479789555457",1016,2,5,5,非R,真田幸村SSR+
"16479789555457",1305,2,1,5,非R,S33前田美津SSR+
"16479789555457",1167,3,1,7,非R,刚·岛津义久UR
"16479789555457",1211,4,1,8,非R,刚·最上义光UR
"16307991233957",1133,1,3,1,非R,勇·真田幸村SSR+
"16307991233957",1019,1,3,1,非R,宁宁SSR
"16307991233957",1152,1,2,1,非R,刚·德川家康UR
"16307991233957",1171,1,3,1,非R,谋·黑田官兵卫SSR+
"16307991233957",1061,1,2,1,非R,茶茶SSR
"16307991233957",1164,2,1,6,非R,柔·立花訚千代UR
"16307991233957",1021,3,2,7,非R,伊达政宗SSR
"15582141621736",1166,1,0,1,非R,柔·阿松UR
"15582141621736",1046,1,4,1,非R,今川义元SSR
"15582141621736",1133,2,5,3,非R,勇·真田幸村SSR+
"15582141621736",1040,2,4,3,非R,阿国SSR+
"15582141621736",1052,2,3,3,非R,光·真田幸村UR
"15582141621736",1127,3,3,6,非R,谋·上杉谦信SSR+
"15582141621736",1009,3,3,6,非R,丰臣秀吉SSR+
"15582141621736",1169,3,2,6,非R,勇·前田利家SSR+
"14212046836468",1017,1,4,1,,真田昌幸SR
"14212046836468",1076,1,2,1,,浅井长政SR
"14212046836468",1059,2,1,3,,光·上杉谦信UR
"14212046836468",1137,2,5,3,,谋·石田三成SSR
"13632226340443",1113,2,1,1,非R,S4服部半藏UR
"16303696122563",1132,2,2,1,非R,援·阿市SSR+
"16303696122563",1164,6,1,2,非R,柔·立花訚千代UR
"17566416767473",1124,2,5,1,,勇·伊达政宗SSR
"17566416767473",1059,2,1,1,,光·上杉谦信UR
"17566416767473",1152,6,1,3,,刚·德川家康UR
"14448270433385",1044,1,4,1,非R,黑田官兵卫SR
"16170552096143",1050,3,4,1,非R,暗·织田信长UR
"17884244774601",1036,1,0,1,非R,立花宗茂SR
"17884244774601",1024,1,0,1,非R,长宗我部元亲SR
"17884244774601",1028,1,0,1,非R,真田信幸SR
"17884244774601",1035,1,0,1,非R,佐佐木小次郎SR
"17884244774601",1151,1,0,1,非R,德寿丸SR
"17884244774601",1135,2,2,6,非R,谋·明智光秀SSR
"17884244774601",1026,2,3,6,非R,猿飞佐助R
"17884244774601",1140,2,3,6,非R,直江兼续R
"17884244774601",1025,3,3,9,非R,片仓小十郎R
"17884244774601",1137,3,2,9,非R,谋·石田三成SSR
"17884244774601",1037,3,3,9,非R,本愿寺显如R
"17884244774601",1118,4,2,12,非R,援·阿松SSR
"17884244774601",1033,4,3,12,非R,松永久秀R
"17884244774601",1047,4,1,12,非R,小早川隆景SR
"17884244774601",1030,4,5,12,非R,阿初R
"17884244774601",1031,4,4,12,非R,阿江R
"17884244774601",1152,5,2,17,非R,刚·德川家康UR
"17884244774601",1080,6,3,18,非R,姬若子R
"14297946420259",1016,1,7,1,非R,真田幸村SSR+
"30902289843038",1077,1,5,1,非R,直江兼续SR
"30902289843038",1139,1,2,1,非R,勇·浅井长政SSR
"30902289843038",1074,1,4,1,非R,毛利元就SR
"30902289843038",1029,1,5,1,非R,茶茶SR
"30902289843038",1078,1,4,1,非R,柴田胜家SR
"30902289843038",1070,1,5,1,非R,明智光秀SR
"30902289843038",1044,1,4,1,非R,黑田官兵卫SR
"30902289843038",1133,1,7,1,非R,勇·真田幸村SSR+
"30902289843038",1068,1,5,1,非R,木下秀吉SR
"30902289843038",1069,1,5,1,非R,长尾景虎SR
"30902289843038",1024,1,4,1,非R,长宗我部元亲SR
"30902289843038",1079,1,4,1,非R,阿江SR
"30902289843038",1011,1,5,1,非R,望月千代女SR
"30902289843038",1017,1,5,1,非R,真田昌幸SR
"30902289843038",1045,1,0,1,非R,足利义辉SSR
"30902289843038",1166,1,0,1,非R,柔·阿松UR
"30902289843038",1125,1,4,1,非R,勇·佐佐木小次郎SSR
"30902289843038",1137,2,4,18,非R,谋·石田三成SSR
"30902289843038",1067,2,4,18,非R,织田信长SR
"30902289843038",1119,2,2,18,非R,援·宁宁SSR
"30902289843038",1130,2,2,18,非R,坚·武田信玄SSR
"30902289843038",1145,2,2,18,非R,勇·足利义辉SSR
"30902289843038",1038,2,5,18,非R,本多忠胜SSR+
"30902289843038",1076,2,5,18,非R,浅井长政SR
"30902289843038",1151,2,4,18,非R,德寿丸SR
"30902289843038",1071,2,4,18,非R,石田三成SR
"30902289843038",1041,2,4,18,非R,森兰丸SR
"30902289843038",1028,2,4,18,非R,真田信幸SR
"13623636441156",1020,1,3,1,非R,浓姬SSR
"13623636441156",1143,1,5,1,非R,勇·本多忠胜SSR+
"13623636441156",1022,1,3,1,非R,武田信玄SSR
"13623636441156",1093,1,1,1,非R,光·井伊直虎UR
"13623636441156",1016,2,5,5,非R,真田幸村SSR+
"13623636441156",1057,3,2,6,非R,光·德川家康UR
"28561532577083",1043,1,2,1,非R,直江兼续SSR
"28561532577083",1062,1,1,1,非R,立花宗茂SSR
"28561532577083",1039,1,1,1,非R,柴田胜家SSR
"28561532577083",1022,1,1,1,非R,武田信玄SSR
"28561532577083",1093,1,6,1,非R,光·井伊直虎UR
"28561532577083",1059,2,0,6,非R,光·上杉谦信UR
"28561532577083",1171,5,5,7,非R,谋·黑田官兵卫SSR+
"16956531089991",1019,1,5,1,非R,宁宁SSR
"16956531089991",1063,1,3,1,非R,森兰丸SSR
"16956531089991",1021,2,5,3,非R,伊达政宗SSR
"16956531089991",1211,2,1,3,非R,刚·最上义光UR
"16956531089991",1152,9,1,5,非R,刚·德川家康UR
"14942191278728",1127,1,7,1,微R,谋·上杉谦信SSR+
"14942191278728",1093,2,7,2,微R,光·井伊直虎UR
"14942191278728",1134,2,5,2,微R,谋·德川家康SSR+
"14942191278728",1312,3,2,4,微R,S35真田幸隆SSR+
"22080427850017",1069,1,1,1,非R,长尾景虎SR
"22080427850017",1075,1,2,1,非R,今川义元SR
"22080427850017",1073,1,1,1,非R,浓姬SR
"22080427850017",1130,1,4,1,非R,坚·武田信玄SSR
"22080427850017",1071,1,2,1,非R,石田三成SR
"22080427850017",1144,1,1,1,非R,援·阿国SSR+
"22080427850017",1036,1,3,1,非R,立花宗茂SR
"22080427850017",1147,1,2,1,非R,谋·茶茶SSR
"22080427850017",1079,1,2,1,非R,阿江SR
"22080427850017",1076,1,2,1,非R,浅井长政SR
"22080427850017",1170,2,3,11,非R,谋·竹中半兵卫SSR+
"22080427850017",1151,2,2,11,非R,德寿丸SR
"22080427850017",1136,2,5,11,非R,援·毛利元就SSR
"22080427850017",1133,2,2,11,非R,勇·真田幸村SSR+
"22080427850017",1077,2,3,11,非R,直江兼续SR
"22080427850017",1024,2,2,11,非R,长宗我部元亲SR
"22080427850017",1028,2,2,11,非R,真田信幸SR
"22080427850017",1011,2,2,11,非R,望月千代女SR
"22080427850017",1150,2,1,11,非R,勇·望月千代女SSR
"22080427850017",1067,2,3,11,非R,织田信长SR
"22080427850017",1072,2,3,11,非R,梵天丸SR
"22080427850017",1044,2,2,11,非R,黑田官兵卫SR
"14426795727870",1038,1,6,1,非R,本多忠胜SSR+
"14426795727870",1043,2,3,2,非R,直江兼续SSR
"14426795727870",1170,3,2,3,非R,谋·竹中半兵卫SSR+
"14426795727870",1012,3,4,3,非R,阿市SSR+
"14426795727870",1169,3,2,3,非R,勇·前田利家SSR+
"14426795727870",1168,3,3,3,非R,勇·阿江SSR
"14426795727870",1171,4,3,7,非R,谋·黑田官兵卫SSR+
"15350213608121",1046,1,2,1,中R,今川义元SSR
"15350213608121",1008,1,7,1,中R,织田信长SSR+
"15350213608121",1122,1,5,1,中R,援·丰臣秀吉SSR+
"15350213608121",1171,1,2,1,中R,谋·黑田官兵卫SSR+
"15350213608121",1015,2,4,5,中R,德川家康SSR+
"15350213608121",1152,5,2,6,中R,刚·德川家康UR
"15225659625104",1010,1,1,1,非R,宫本武藏SSR
"15225659625104",1009,2,1,2,非R,丰臣秀吉SSR+
"15225659625104",1134,2,2,2,非R,谋·德川家康SSR+
"15225659625104",1143,2,6,2,非R,勇·本多忠胜SSR+
"15225659625104",1066,3,2,5,非R,佐佐木小次郎SSR
"15225659625104",1043,3,1,5,非R,直江兼续SSR
"15225659625104",1169,3,4,5,非R,勇·前田利家SSR+
"15225659625104",1042,3,2,5,非R,浅井长政SSR
"15225659625104",1132,4,4,9,非R,援·阿市SSR+
"15225659625104",1166,7,2,10,非R,柔·阿松UR
"14310831150604",1040,1,5,1,微R,阿国SSR+
"14310831150604",1023,1,4,1,微R,明智光秀SSR
"14310831150604",1143,1,5,1,微R,勇·本多忠胜SSR+
"14310831150604",1141,2,1,4,微R,柔·望月千代女UR
"14310831150604",1053,2,1,4,微R,光·伊达政宗UR
"14310831150604",1008,5,6,6,微R,织田信长SSR+
"14310831150604",1052,5,2,6,微R,光·真田幸村UR
"16088947616368",1307,1,7,1,超R,联动-本多忠胜UR
"16088947616368",1300,1,0,1,超R,S32酒井忠次UR
"16088947616368",1309,1,6,1,超R,S34织田冬姬SSR+
