item_id,item_name,gold_value,system,sub_system,item_type
1002403,24阶蓝色装备,,装备,装备胚子,
40106009,橙色1阶手套,,装备,装备胚子,
40206011,橙色2阶手套,,装备,装备胚子,
40302017,彩色3阶护臂,,装备,装备胚子,
40304012,红色3阶裤子,,装备,装备胚子,
40305003,绿色3阶鞋子,,装备,装备胚子,
40305011,橙色3阶鞋子,,装备,装备胚子,
40306011,橙色3阶手套,,装备,装备胚子,
40306012,红色3阶手套,,装备,装备胚子,
40306016,彩色3阶手套,,装备,装备胚子,
40401004,蓝色4阶头盔,,装备,装备胚子,
40401014,红色4阶头盔,,装备,装备胚子,
40404016,彩色4阶裤子,,装备,装备胚子,
40406012,红色4阶手套,,装备,装备胚子,
40602017,彩色6阶护臂,,装备,装备胚子,
40702001,白色7阶护臂,,装备,装备胚子,
40802007,紫色8阶护臂,,装备,装备胚子,
40802009,橙色8阶护臂,,装备,装备胚子,
40902011,橙色9阶护臂,,装备,装备胚子,
40903017,彩色9阶衣服,,装备,装备胚子,
40905017,彩色9阶鞋子,,装备,装备胚子,
41001015,彩色10阶头盔,,装备,装备胚子,
41003017,彩色10阶衣服,,装备,装备胚子,
41005013,红色10阶鞋子,,装备,装备胚子,
41103009,橙色11阶衣服,,装备,装备胚子,
41202001,白色12阶护臂,,装备,装备胚子,
41203010,橙色12阶衣服,,装备,装备胚子,
41204016,彩色12阶裤子,,装备,装备胚子,
41205013,红色12阶鞋子,,装备,装备胚子,
41304005,蓝色13阶裤子,,装备,装备胚子,
41306008,紫色13阶手套,,装备,装备胚子,
41401016,彩色14阶头盔,,装备,装备胚子,
41404016,彩色14阶裤子,,装备,装备胚子,
41405013,红色14阶鞋子,,装备,装备胚子,
41405014,红色14阶鞋子,,装备,装备胚子,
41505017,彩色15阶鞋子,,装备,装备胚子,
50102002,护臂*普通宝石,,宝石,宝石胚子,
50106003,手套*普通宝石,,宝石,宝石胚子,
50203003,衣服*精良宝石,,宝石,宝石胚子,
50204005,裤子*精良宝石,,宝石,宝石胚子,
50302008,护臂*卓越宝石,,宝石,宝石胚子,
50303015,衣服*卓越宝石,,宝石,宝石胚子,
50303017,衣服*卓越宝石,,宝石,宝石胚子,
50304016,裤子*卓越宝石,,宝石,宝石胚子,
50305002,鞋子*卓越宝石,,宝石,宝石胚子,
50401027,头盔*完美宝石,,宝石,宝石胚子,
50404002,裤子*完美宝石,,宝石,宝石胚子,
50405009,鞋子*完美宝石,,宝石,宝石胚子,
50406008,手套*完美宝石,,宝石,宝石胚子,
50501018,头盔*传说宝石,,宝石,宝石胚子,
50501027,头盔*传说宝石,,宝石,宝石胚子,
50502014,护臂*传说宝石,,宝石,宝石胚子,
50504035,裤子*传说宝石,,宝石,宝石胚子,
41304012,红色13阶裤子,,装备,装备胚子,
41501003,绿色15阶头盔,,装备,装备胚子,
41501004,蓝色15阶头盔,,装备,装备胚子,
50105004,鞋子*普通宝石,,宝石,宝石胚子,
50204013,裤子*精良宝石,,宝石,宝石胚子,
50306015,手套*卓越宝石,,宝石,宝石胚子,
50306016,手套*卓越宝石,,宝石,宝石胚子,
50402006,护臂*完美宝石,,宝石,宝石胚子,
50403030,衣服*完美宝石,,宝石,宝石胚子,
50406006,手套*完美宝石,,宝石,宝石胚子,
50406011,手套*完美宝石,,宝石,宝石胚子,
50502018,护臂*传说宝石,,宝石,宝石胚子,
50504025,裤子*传说宝石,,宝石,宝石胚子,
50602018,护臂*绝世宝石,,宝石,宝石胚子,
50603014,衣服*绝世宝石,,宝石,宝石胚子,
50603026,衣服*绝世宝石,,宝石,宝石胚子,
50603033,衣服*绝世宝石,,宝石,宝石胚子,
50605012,鞋子*绝世宝石,,宝石,宝石胚子,
50701015,头盔*至尊宝石,,宝石,宝石胚子,
50703006,衣服*至尊宝石,,宝石,宝石胚子,
50704006,裤子*至尊宝石,,宝石,宝石胚子,
50706008,手套*至尊宝石,,宝石,宝石胚子,
50706011,手套*至尊宝石,,宝石,宝石胚子,
50706021,手套*至尊宝石,,宝石,宝石胚子,
155001,鞋子强化材料,,装备,装备强化,
1000205,2阶橙色装备,,装备,装备胚子,
1001603,16阶蓝色装备,,装备,装备胚子,
1001902,19阶绿色装备,,装备,装备胚子,
1002005,20阶橙色装备,,装备,装备胚子,
1002006,20阶红色装备,,装备,装备胚子,
1002101,21阶白色装备,,装备,装备胚子,
1002206,22阶红色装备,,装备,装备胚子,
1002303,23阶蓝色装备,,装备,装备胚子,
40103009,橙色1阶衣服,,装备,装备胚子,
40202009,橙色2阶护臂,,装备,装备胚子,
40203007,紫色2阶衣服,,装备,装备胚子,
40205010,橙色2阶鞋子,,装备,装备胚子,
40206004,蓝色2阶手套,,装备,装备胚子,
40301002,绿色3阶头盔,,装备,装备胚子,
40405010,橙色4阶鞋子,,装备,装备胚子,
40502016,彩色5阶护臂,,装备,装备胚子,
40504010,橙色5阶裤子,,装备,装备胚子,
40604005,蓝色6阶裤子,,装备,装备胚子,
40704007,紫色7阶裤子,,装备,装备胚子,
40704015,彩色7阶裤子,,装备,装备胚子,
40705008,紫色7阶鞋子,,装备,装备胚子,
40802012,红色8阶护臂,,装备,装备胚子,
40806016,彩色8阶手套,,装备,装备胚子,
40905015,彩色9阶鞋子,,装备,装备胚子,
41101011,橙色11阶头盔,,装备,装备胚子,
41102009,橙色11阶护臂,,装备,装备胚子,
41202008,紫色12阶护臂,,装备,装备胚子,
41203006,紫色12阶衣服,,装备,装备胚子,
41203011,橙色12阶衣服,,装备,装备胚子,
41206009,橙色12阶手套,,装备,装备胚子,
41301007,紫色13阶头盔,,装备,装备胚子,
41305011,橙色13阶鞋子,,装备,装备胚子,
41306009,橙色13阶手套,,装备,装备胚子,
41403010,橙色14阶衣服,,装备,装备胚子,
41405007,紫色14阶鞋子,,装备,装备胚子,
50102014,护臂*普通宝石,,宝石,宝石胚子,
50104005,裤子*普通宝石,,宝石,宝石胚子,
50203014,衣服*精良宝石,,宝石,宝石胚子,
50205017,鞋子*精良宝石,,宝石,宝石胚子,
50206002,手套*精良宝石,,宝石,宝石胚子,
50206016,手套*精良宝石,,宝石,宝石胚子,
50302007,护臂*卓越宝石,,宝石,宝石胚子,
50303004,衣服*卓越宝石,,宝石,宝石胚子,
50303013,衣服*卓越宝石,,宝石,宝石胚子,
50303016,衣服*卓越宝石,,宝石,宝石胚子,
50305016,手套*卓越宝石,,宝石,宝石胚子,
50306012,手套*卓越宝石,,宝石,宝石胚子,
50401018,头盔*完美宝石,,宝石,宝石胚子,
50404017,裤子*完美宝石,,宝石,宝石胚子,
50404018,裤子*完美宝石,,宝石,宝石胚子,
50501033,头盔*传说宝石,,宝石,宝石胚子,
50504032,裤子*传说宝石,,宝石,宝石胚子,
50505010,鞋子*传说宝石,,宝石,宝石胚子,
50506017,手套*传说宝石,,宝石,宝石胚子,
50602032,护臂*绝世宝石,,宝石,宝石胚子,
50603005,衣服*绝世宝石,,宝石,宝石胚子,
50604014,裤子*绝世宝石,,宝石,宝石胚子,
50604034,裤子*绝世宝石,,宝石,宝石胚子,
50701010,头盔*至尊宝石,,宝石,宝石胚子,
50704002,裤子*至尊宝石,,宝石,宝石胚子,
50704024,裤子*至尊宝石,,宝石,宝石胚子,
50706010,手套*至尊宝石,,宝石,宝石胚子,
153001,衣服强化材料,,装备,装备强化,
160002,每日活动周积分,,货币,,
1000506,5阶红色装备,,装备,装备胚子,
1001304,13阶紫色装备,,装备,装备胚子,
1001401,14阶白色装备,,装备,装备胚子,
1001501,15阶白色装备,,装备,装备胚子,
1001507,15阶彩色装备,,装备,装备胚子,
1002405,24阶橙色装备,,装备,装备胚子,
40101015,彩色1阶头盔,,装备,装备胚子,
40102002,绿色1阶护臂,,装备,装备胚子,
40103016,彩色1阶衣服,,装备,装备胚子,
40105003,绿色1阶鞋子,,装备,装备胚子,
40105004,蓝色1阶鞋子,,装备,装备胚子,
40301016,彩色3阶头盔,,装备,装备胚子,
40506003,绿色5阶手套,,装备,装备胚子,
40601001,白色6阶头盔,,装备,装备胚子,
40602004,蓝色6阶护臂,,装备,装备胚子,
40606009,橙色6阶手套,,装备,装备胚子,
40701005,蓝色7阶头盔,,装备,装备胚子,
40806013,红色8阶手套,,装备,装备胚子,
40903011,橙色9阶衣服,,装备,装备胚子,
40905011,橙色9阶鞋子,,装备,装备胚子,
41101016,彩色11阶头盔,,装备,装备胚子,
41103013,红色11阶衣服,,装备,装备胚子,
41106004,蓝色11阶手套,,装备,装备胚子,
41206012,红色12阶手套,,装备,装备胚子,
41301008,紫色13阶头盔,,装备,装备胚子,
41302009,橙色13阶护臂,,装备,装备胚子,
41405012,红色14阶鞋子,,装备,装备胚子,
41406003,绿色14阶手套,,装备,装备胚子,
41505005,蓝色15阶鞋子,,装备,装备胚子,
41505009,橙色15阶鞋子,,装备,装备胚子,
41505014,红色15阶鞋子,,装备,装备胚子,
41506010,橙色15阶手套,,装备,装备胚子,
50102003,护臂*普通宝石,,宝石,宝石胚子,
50105007,鞋子*普通宝石,,宝石,宝石胚子,
50106004,手套*普通宝石,,宝石,宝石胚子,
50202005,护臂*精良宝石,,宝石,宝石胚子,
50206012,手套*精良宝石,,宝石,宝石胚子,
50301020,头盔*卓越宝石,,宝石,宝石胚子,
50302014,护臂*卓越宝石,,宝石,宝石胚子,
50303006,衣服*卓越宝石,,宝石,宝石胚子,
50401021,头盔*完美宝石,,宝石,宝石胚子,
50402015,护臂*完美宝石,,宝石,宝石胚子,
50403031,衣服*完美宝石,,宝石,宝石胚子,
50404029,裤子*完美宝石,,宝石,宝石胚子,
50406022,手套*完美宝石,,宝石,宝石胚子,
50502006,护臂*传说宝石,,宝石,宝石胚子,
50502008,护臂*传说宝石,,宝石,宝石胚子,
50502032,护臂*传说宝石,,宝石,宝石胚子,
50503009,衣服*传说宝石,,宝石,宝石胚子,
50506019,手套*传说宝石,,宝石,宝石胚子,
50601021,头盔*绝世宝石,,宝石,宝石胚子,
50602016,护臂*绝世宝石,,宝石,宝石胚子,
50603017,衣服*绝世宝石,,宝石,宝石胚子,
50604003,裤子*绝世宝石,,宝石,宝石胚子,
50604009,裤子*绝世宝石,,宝石,宝石胚子,
50604017,裤子*绝世宝石,,宝石,宝石胚子,
50604028,裤子*绝世宝石,,宝石,宝石胚子,
50605018,鞋子*绝世宝石,,宝石,宝石胚子,
50606001,手套*绝世宝石,,宝石,宝石胚子,
50703003,衣服*至尊宝石,,宝石,宝石胚子,
50704026,裤子*至尊宝石,,宝石,宝石胚子,
50706016,手套*至尊宝石,,宝石,宝石胚子,
151001,头盔强化材料,,装备,装备强化,
1000103,1阶蓝色装备,,装备,装备胚子,
1000602,6阶绿色装备,,装备,装备胚子,
1001305,13阶橙色装备,,装备,装备胚子,
1002307,23阶彩色装备,,装备,装备胚子,
40101006,紫色1阶头盔,,装备,装备胚子,
40102016,彩色1阶护臂,,装备,装备胚子,
40103001,白色1阶衣服,,装备,装备胚子,
40103006,紫色1阶衣服,,装备,装备胚子,
40104006,紫色1阶裤子,,装备,装备胚子,
40203002,绿色2阶衣服,,装备,装备胚子,
40203003,绿色2阶衣服,,装备,装备胚子,
40304007,紫色3阶裤子,,装备,装备胚子,
40401012,红色4阶头盔,,装备,装备胚子,
40404001,白色4阶裤子,,装备,装备胚子,
40404008,紫色4阶裤子,,装备,装备胚子,
40405012,红色4阶鞋子,,装备,装备胚子,
40506017,彩色5阶手套,,装备,装备胚子,
40604003,绿色6阶裤子,,装备,装备胚子,
40606013,红色6阶手套,,装备,装备胚子,
40701004,蓝色7阶头盔,,装备,装备胚子,
40704010,橙色7阶裤子,,装备,装备胚子,
40802002,绿色8阶护臂,,装备,装备胚子,
40803011,橙色8阶衣服,,装备,装备胚子,
40806008,紫色8阶手套,,装备,装备胚子,
40901006,紫色9阶头盔,,装备,装备胚子,
40904007,紫色9阶裤子,,装备,装备胚子,
41001014,红色10阶头盔,,装备,装备胚子,
41004013,红色10阶裤子,,装备,装备胚子,
41102001,白色11阶护臂,,装备,装备胚子,
41203007,紫色12阶衣服,,装备,装备胚子,
41205002,绿色12阶鞋子,,装备,装备胚子,
41303011,橙色13阶衣服,,装备,装备胚子,
41305016,彩色13阶鞋子,,装备,装备胚子,
41401015,彩色14阶头盔,,装备,装备胚子,
41403014,红色14阶衣服,,装备,装备胚子,
41404008,紫色14阶裤子,,装备,装备胚子,
41505002,绿色15阶鞋子,,装备,装备胚子,
41506002,绿色15阶手套,,装备,装备胚子,
50101006,头盔*普通宝石,,宝石,宝石胚子,
50102005,护臂*普通宝石,,宝石,宝石胚子,
50206018,手套*精良宝石,,宝石,宝石胚子,
50206019,手套*精良宝石,,宝石,宝石胚子,
50302010,护臂*卓越宝石,,宝石,宝石胚子,
50303014,衣服*卓越宝石,,宝石,宝石胚子,
50306022,手套*卓越宝石,,宝石,宝石胚子,
50402004,护臂*完美宝石,,宝石,宝石胚子,
50403021,衣服*完美宝石,,宝石,宝石胚子,
50403027,衣服*完美宝石,,宝石,宝石胚子,
50404022,裤子*完美宝石,,宝石,宝石胚子,
50405016,鞋子*完美宝石,,宝石,宝石胚子,
50405025,鞋子*完美宝石,,宝石,宝石胚子,
50405029,鞋子*完美宝石,,宝石,宝石胚子,
50406004,手套*完美宝石,,宝石,宝石胚子,
50406027,手套*完美宝石,,宝石,宝石胚子,
50505006,鞋子*传说宝石,,宝石,宝石胚子,
50505033,鞋子*传说宝石,,宝石,宝石胚子,
50605001,鞋子*绝世宝石,,宝石,宝石胚子,
50702016,护臂*至尊宝石,,宝石,宝石胚子,
50702026,护臂*至尊宝石,,宝石,宝石胚子,
50702038,护臂*至尊宝石,,宝石,宝石胚子,
50703021,衣服*至尊宝石,,宝石,宝石胚子,
110003,体力,,体力,,
60403001,火车防线,,防线,防线皮肤,
61001003,核心升星道具,,角色,枪械皮肤,
1020005,21-25挂机装备掉落,,装备,装备胚子,
1000402,4阶绿色装备,,装备,装备胚子,
1002104,21阶紫色装备,,装备,装备胚子,
1002105,21阶橙色装备,,装备,装备胚子,
40105014,红色1阶鞋子,,装备,装备胚子,
40203009,橙色2阶衣服,,装备,装备胚子,
40204006,紫色2阶裤子,,装备,装备胚子,
40304004,蓝色3阶裤子,,装备,装备胚子,
40305014,红色3阶鞋子,,装备,装备胚子,
40403014,红色4阶衣服,,装备,装备胚子,
40505012,红色5阶鞋子,,装备,装备胚子,
40601009,橙色6阶头盔,,装备,装备胚子,
40601010,橙色6阶头盔,,装备,装备胚子,
40604011,橙色6阶裤子,,装备,装备胚子,
40605002,绿色6阶鞋子,,装备,装备胚子,
40701011,橙色7阶头盔,,装备,装备胚子,
40703006,紫色7阶衣服,,装备,装备胚子,
40705010,橙色7阶鞋子,,装备,装备胚子,
40803009,橙色8阶衣服,,装备,装备胚子,
40805014,红色8阶鞋子,,装备,装备胚子,
40905013,红色9阶鞋子,,装备,装备胚子,
41001016,彩色10阶头盔,,装备,装备胚子,
41002010,橙色10阶护臂,,装备,装备胚子,
41004003,绿色10阶裤子,,装备,装备胚子,
41104016,彩色11阶裤子,,装备,装备胚子,
41106011,橙色11阶手套,,装备,装备胚子,
41205003,绿色12阶鞋子,,装备,装备胚子,
41205017,彩色12阶鞋子,,装备,装备胚子,
41301005,蓝色13阶头盔,,装备,装备胚子,
41303008,紫色13阶衣服,,装备,装备胚子,
41304011,橙色13阶裤子,,装备,装备胚子,
41404011,橙色14阶裤子,,装备,装备胚子,
41405003,绿色14阶鞋子,,装备,装备胚子,
41406002,绿色14阶手套,,装备,装备胚子,
41503001,白色15阶衣服,,装备,装备胚子,
41504001,白色15阶裤子,,装备,装备胚子,
41504012,红色15阶裤子,,装备,装备胚子,
41505010,橙色15阶鞋子,,装备,装备胚子,
41506009,橙色15阶手套,,装备,装备胚子,
50103014,衣服*普通宝石,,宝石,宝石胚子,
50404005,裤子*完美宝石,,宝石,宝石胚子,
50405020,鞋子*完美宝石,,宝石,宝石胚子,
50406001,手套*完美宝石,,宝石,宝石胚子,
50406002,手套*完美宝石,,宝石,宝石胚子,
50501031,头盔*传说宝石,,宝石,宝石胚子,
50503032,衣服*传说宝石,,宝石,宝石胚子,
50506008,手套*传说宝石,,宝石,宝石胚子,
50601029,头盔*绝世宝石,,宝石,宝石胚子,
50606029,手套*绝世宝石,,宝石,宝石胚子,
50701031,头盔*至尊宝石,,宝石,宝石胚子,
50702002,护臂*至尊宝石,,宝石,宝石胚子,
50705015,鞋子*至尊宝石,,宝石,宝石胚子,
50705023,鞋子*至尊宝石,,宝石,宝石胚子,
50705027,鞋子*至尊宝石,,宝石,宝石胚子,
50706024,手套*至尊宝石,,宝石,宝石胚子,
130002,动力水泡升级材料,,伙伴核心,技能升级材料,
210005,宝石概率掉落,,,,
1000607,6阶彩色装备,,装备,装备胚子,
1000707,7阶彩色装备,,装备,装备胚子,
1001202,12阶绿色装备,,装备,装备胚子,
1001707,17阶彩色装备,,装备,装备胚子,
1001806,18阶红色装备,,装备,装备胚子,
40101012,红色1阶头盔,,装备,装备胚子,
40106002,绿色1阶手套,,装备,装备胚子,
40106003,绿色1阶手套,,装备,装备胚子,
40106013,红色1阶手套,,装备,装备胚子,
40202006,紫色2阶护臂,,装备,装备胚子,
40205006,紫色2阶鞋子,,装备,装备胚子,
40205015,彩色2阶鞋子,,装备,装备胚子,
40401017,彩色4阶头盔,,装备,装备胚子,
40404012,红色4阶裤子,,装备,装备胚子,
40406016,彩色4阶手套,,装备,装备胚子,
40504007,紫色5阶裤子,,装备,装备胚子,
40504017,彩色5阶裤子,,装备,装备胚子,
40801001,白色8阶头盔,,装备,装备胚子,
40801002,绿色8阶头盔,,装备,装备胚子,
40805005,蓝色8阶鞋子,,装备,装备胚子,
40903003,绿色9阶衣服,,装备,装备胚子,
41005012,红色10阶鞋子,,装备,装备胚子,
41006012,红色10阶手套,,装备,装备胚子,
41006017,彩色10阶手套,,装备,装备胚子,
41101012,红色11阶头盔,,装备,装备胚子,
41102008,紫色11阶护臂,,装备,装备胚子,
41102012,红色11阶护臂,,装备,装备胚子,
41204011,橙色12阶裤子,,装备,装备胚子,
41206010,橙色12阶手套,,装备,装备胚子,
41301001,白色13阶头盔,,装备,装备胚子,
41302014,红色13阶护臂,,装备,装备胚子,
41402013,红色14阶护臂,,装备,装备胚子,
41406007,紫色14阶手套,,装备,装备胚子,
41503009,橙色15阶衣服,,装备,装备胚子,
41504007,紫色15阶裤子,,装备,装备胚子,
41506014,红色15阶手套,,装备,装备胚子,
50101011,头盔*普通宝石,,宝石,宝石胚子,
50201013,头盔*精良宝石,,宝石,宝石胚子,
50204002,裤子*精良宝石,,宝石,宝石胚子,
50204018,裤子*精良宝石,,宝石,宝石胚子,
50301009,头盔*卓越宝石,,宝石,宝石胚子,
50303002,衣服*卓越宝石,,宝石,宝石胚子,
50303019,衣服*卓越宝石,,宝石,宝石胚子,
50404006,裤子*完美宝石,,宝石,宝石胚子,
50406031,手套*完美宝石,,宝石,宝石胚子,
50501008,头盔*传说宝石,,宝石,宝石胚子,
50501020,头盔*传说宝石,,宝石,宝石胚子,
50503030,衣服*传说宝石,,宝石,宝石胚子,
50702032,护臂*至尊宝石,,宝石,宝石胚子,
50706023,手套*至尊宝石,,宝石,宝石胚子,
41304006,紫色13阶裤子,,装备,装备胚子,
41403017,彩色14阶衣服,,装备,装备胚子,
41405016,彩色14阶鞋子,,装备,装备胚子,
50102016,护臂*普通宝石,,宝石,宝石胚子,
50104015,裤子*普通宝石,,宝石,宝石胚子,
50201007,头盔*精良宝石,,宝石,宝石胚子,
50202003,护臂*精良宝石,,宝石,宝石胚子,
50204006,裤子*精良宝石,,宝石,宝石胚子,
50204015,裤子*精良宝石,,宝石,宝石胚子,
50303010,衣服*卓越宝石,,宝石,宝石胚子,
50303022,衣服*卓越宝石,,宝石,宝石胚子,
50304005,裤子*卓越宝石,,宝石,宝石胚子,
50404021,裤子*完美宝石,,宝石,宝石胚子,
50406003,手套*完美宝石,,宝石,宝石胚子,
50502016,护臂*传说宝石,,宝石,宝石胚子,
50504006,裤子*传说宝石,,宝石,宝石胚子,
50505029,鞋子*传说宝石,,宝石,宝石胚子,
50603018,衣服*绝世宝石,,宝石,宝石胚子,
50606002,手套*绝世宝石,,宝石,宝石胚子,
50606018,手套*绝世宝石,,宝石,宝石胚子,
50606031,手套*绝世宝石,,宝石,宝石胚子,
50606032,手套*绝世宝石,,宝石,宝石胚子,
50701036,头盔*至尊宝石,,宝石,宝石胚子,
50702015,护臂*至尊宝石,,宝石,宝石胚子,
50704040,裤子*至尊宝石,,宝石,宝石胚子,
50706038,手套*至尊宝石,,宝石,宝石胚子,
2002004,运营紫色随机装备,,装备,,
2003001,装备强化随机材料,,装备,装备强化,
1000304,3阶紫色装备,,装备,装备胚子,
1000605,6阶橙色装备,,装备,装备胚子,
1000704,7阶紫色装备,,装备,装备胚子,
40106007,紫色1阶手套,,装备,装备胚子,
40201015,彩色2阶头盔,,装备,装备胚子,
40206006,紫色2阶手套,,装备,装备胚子,
40301004,蓝色3阶头盔,,装备,装备胚子,
40301009,橙色3阶头盔,,装备,装备胚子,
40303017,彩色3阶衣服,,装备,装备胚子,
40305006,紫色3阶鞋子,,装备,装备胚子,
40502001,白色5阶护臂,,装备,装备胚子,
40503013,红色5阶衣服,,装备,装备胚子,
40504004,蓝色5阶裤子,,装备,装备胚子,
40504013,红色5阶裤子,,装备,装备胚子,
40506015,彩色5阶手套,,装备,装备胚子,
40601004,蓝色6阶头盔,,装备,装备胚子,
40601013,红色6阶头盔,,装备,装备胚子,
40602003,绿色6阶护臂,,装备,装备胚子,
40606015,彩色6阶手套,,装备,装备胚子,
40701001,白色7阶头盔,,装备,装备胚子,
40702005,蓝色7阶护臂,,装备,装备胚子,
40905010,橙色9阶鞋子,,装备,装备胚子,
41003003,绿色10阶衣服,,装备,装备胚子,
41005001,白色10阶鞋子,,装备,装备胚子,
41005010,橙色10阶鞋子,,装备,装备胚子,
41102015,彩色11阶护臂,,装备,装备胚子,
41104004,蓝色11阶裤子,,装备,装备胚子,
41104008,紫色11阶裤子,,装备,装备胚子,
41106003,绿色11阶手套,,装备,装备胚子,
41202007,紫色12阶护臂,,装备,装备胚子,
41206016,彩色12阶手套,,装备,装备胚子,
41301013,红色13阶头盔,,装备,装备胚子,
41302008,紫色13阶护臂,,装备,装备胚子,
41303003,绿色13阶衣服,,装备,装备胚子,
41303013,红色13阶衣服,,装备,装备胚子,
41306013,红色13阶手套,,装备,装备胚子,
41406010,橙色14阶手套,,装备,装备胚子,
41504010,橙色15阶裤子,,装备,装备胚子,
50302022,护臂*卓越宝石,,宝石,宝石胚子,
50303023,衣服*卓越宝石,,宝石,宝石胚子,
50304012,裤子*卓越宝石,,宝石,宝石胚子,
50305013,手套*卓越宝石,,宝石,宝石胚子,
50305020,手套*卓越宝石,,宝石,宝石胚子,
50405003,鞋子*完美宝石,,宝石,宝石胚子,
50501024,头盔*传说宝石,,宝石,宝石胚子,
50501029,头盔*传说宝石,,宝石,宝石胚子,
50503008,衣服*传说宝石,,宝石,宝石胚子,
50504022,裤子*传说宝石,,宝石,宝石胚子,
50505018,鞋子*传说宝石,,宝石,宝石胚子,
50506018,手套*传说宝石,,宝石,宝石胚子,
50506032,手套*传说宝石,,宝石,宝石胚子,
50603034,衣服*绝世宝石,,宝石,宝石胚子,
50605011,鞋子*绝世宝石,,宝石,宝石胚子,
50606028,手套*绝世宝石,,宝石,宝石胚子,
50701014,头盔*至尊宝石,,宝石,宝石胚子,
50702003,护臂*至尊宝石,,宝石,宝石胚子,
50702023,护臂*至尊宝石,,宝石,宝石胚子,
50703036,衣服*至尊宝石,,宝石,宝石胚子,
50706014,手套*至尊宝石,,宝石,宝石胚子,
160001,每日活动日积分,,货币,,
210008,装备强化图纸,,装备,装备随机包,
60203001,电皮肤,,角色,角色皮肤,
1000801,8阶白色装备,,装备,装备胚子,
1001502,15阶绿色装备,,装备,装备胚子,
1001901,19阶白色装备,,装备,装备胚子,
40102015,彩色1阶护臂,,装备,装备胚子,
40404004,蓝色4阶裤子,,装备,装备胚子,
40505011,橙色5阶鞋子,,装备,装备胚子,
40506005,蓝色5阶手套,,装备,装备胚子,
40506006,紫色5阶手套,,装备,装备胚子,
40605007,紫色6阶鞋子,,装备,装备胚子,
40605015,彩色6阶鞋子,,装备,装备胚子,
40803016,彩色8阶衣服,,装备,装备胚子,
40804002,绿色8阶裤子,,装备,装备胚子,
40905007,紫色9阶鞋子,,装备,装备胚子,
40906012,红色9阶手套,,装备,装备胚子,
40906015,彩色9阶手套,,装备,装备胚子,
41002002,绿色10阶护臂,,装备,装备胚子,
41003015,彩色10阶衣服,,装备,装备胚子,
41005017,彩色10阶鞋子,,装备,装备胚子,
41105002,绿色11阶鞋子,,装备,装备胚子,
41105007,紫色11阶鞋子,,装备,装备胚子,
41205014,红色12阶鞋子,,装备,装备胚子,
41206017,彩色12阶手套,,装备,装备胚子,
41301006,紫色13阶头盔,,装备,装备胚子,
41301014,红色13阶头盔,,装备,装备胚子,
41304014,红色13阶裤子,,装备,装备胚子,
41401004,蓝色14阶头盔,,装备,装备胚子,
41501009,橙色15阶头盔,,装备,装备胚子,
41501015,彩色15阶头盔,,装备,装备胚子,
41501016,彩色15阶头盔,,装备,装备胚子,
41502005,蓝色15阶护臂,,装备,装备胚子,
41503002,绿色15阶衣服,,装备,装备胚子,
41505016,彩色15阶鞋子,,装备,装备胚子,
50103006,衣服*普通宝石,,宝石,宝石胚子,
50104003,裤子*普通宝石,,宝石,宝石胚子,
50104007,裤子*普通宝石,,宝石,宝石胚子,
50303007,衣服*卓越宝石,,宝石,宝石胚子,
50305008,手套*卓越宝石,,宝石,宝石胚子,
50306024,手套*卓越宝石,,宝石,宝石胚子,
50404011,裤子*完美宝石,,宝石,宝石胚子,
50404025,裤子*完美宝石,,宝石,宝石胚子,
50404032,裤子*完美宝石,,宝石,宝石胚子,
50502028,护臂*传说宝石,,宝石,宝石胚子,
50504016,裤子*传说宝石,,宝石,宝石胚子,
50504037,裤子*传说宝石,,宝石,宝石胚子,
50505012,鞋子*传说宝石,,宝石,宝石胚子,
50505019,鞋子*传说宝石,,宝石,宝石胚子,
50505020,鞋子*传说宝石,,宝石,宝石胚子,
50601012,头盔*绝世宝石,,宝石,宝石胚子,
50603023,衣服*绝世宝石,,宝石,宝石胚子,
50604023,裤子*绝世宝石,,宝石,宝石胚子,
50606023,手套*绝世宝石,,宝石,宝石胚子,
50703022,衣服*至尊宝石,,宝石,宝石胚子,
50703024,衣服*至尊宝石,,宝石,宝石胚子,
50703032,衣服*至尊宝石,,宝石,宝石胚子,
50704037,裤子*至尊宝石,,宝石,宝石胚子,
110001,钻石,,货币,,
1010001,前5关装备掉落,,装备,装备胚子,
1000102,1阶绿色装备,,装备,装备胚子,
40101014,红色1阶头盔,,装备,装备胚子,
40104002,绿色1阶裤子,,装备,装备胚子,
40301008,紫色3阶头盔,,装备,装备胚子,
40405004,蓝色4阶鞋子,,装备,装备胚子,
40506010,橙色5阶手套,,装备,装备胚子,
40602002,绿色6阶护臂,,装备,装备胚子,
40602006,紫色6阶护臂,,装备,装备胚子,
40602016,彩色6阶护臂,,装备,装备胚子,
40606007,紫色6阶手套,,装备,装备胚子,
40703010,橙色7阶衣服,,装备,装备胚子,
40803015,彩色8阶衣服,,装备,装备胚子,
40805001,白色8阶鞋子,,装备,装备胚子,
40805002,绿色8阶鞋子,,装备,装备胚子,
40806011,橙色8阶手套,,装备,装备胚子,
40806012,红色8阶手套,,装备,装备胚子,
40903014,红色9阶衣服,,装备,装备胚子,
40905008,紫色9阶鞋子,,装备,装备胚子,
41101009,橙色11阶头盔,,装备,装备胚子,
41103010,橙色11阶衣服,,装备,装备胚子,
41104010,橙色11阶裤子,,装备,装备胚子,
