"part_date","date","month","payment_itemid","payment_cate","payment_name","dau","pay_dau","pay_user","pay_count","pay_user_first","dau_cate","pay_dau_cate","pay_user_cate","pay_count_cate","pay_user_first_cate"
"2025-02-11",2025-02-11,2025-02-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2356,121,2,2,1,,,,,
"2024-06-02",2024-06-02,2024-06-01,gold_376,神魔之乱,神魔-绘马礼包1,2599,214,43,170,28,,,,,
"2024-06-02",2024-06-02,2024-06-01,gold_378,神魔之乱,神魔-绘马礼包3,2599,214,26,44,11,,,,,
"2025-02-11",2025-02-11,2025-02-01,gold_50009,周期-日礼包,每日礼包-神器4,2356,121,1,2,1,,,,,
"2024-10-23",2024-10-23,2024-10-01,gold_7,金币,"4.99-300金币",2451,154,4,4,0,,,,,
"2025-01-10",2025-01-10,2025-01-01,gold_232,幸运屋,S33前田美津SSR+,2361,133,21,27,9,2361,133,21,27,9
"2025-02-11",2025-02-11,2025-02-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2356,121,1,1,1,,,,,
"2025-02-11",2025-02-11,2025-02-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2356,121,1,1,0,,,,,
"2024-06-17",2024-06-17,2024-06-01,gold_412,赛季UR养成通行证,赛季UR养成战力battlepass49.99-3200金币,2579,149,1,1,1,2579,149,1,1,1
"2025-01-12",2025-01-12,2025-01-01,gold_90002,月度活动,月度活跃-battlepass中级,2378,131,3,3,2,2378,131,6,6,3
"2025-01-12",2025-01-12,2025-01-01,gold_90003,月度活动,月度活跃-battlepass高级,2378,131,3,3,1,,,,,
"2024-12-10",2024-12-10,2024-12-01,gold_401,battlepass,晋级征途,2358,148,1,1,1,2358,148,1,1,1
"2025-04-02",2025-04-02,2025-04-01,gold_90001,月度周储钱罐,月度周储钱罐,2237,119,20,20,15,2237,119,20,20,15
"2024-11-03",2024-11-03,2024-11-01,gold_90001,月度周储钱罐,月度周储钱罐,2462,174,12,12,8,2462,174,12,12,8
"2025-02-27",2025-02-27,2025-02-01,gold_200001,签到礼包,签到礼包1,2224,137,39,39,27,2224,137,85,138,70
"2025-02-27",2025-02-27,2025-02-01,gold_200003,签到礼包,签到礼包3,2224,137,26,26,6,,,,,
"2025-04-20",2025-04-20,2025-04-01,gold_135,幸运屋,全UR获得礼包,2221,91,1,3,1,2221,91,1,3,1
"2025-04-28",2025-04-28,2025-04-01,gold_50074,周期-日礼包,每日礼包-V9-14,2193,182,2,3,1,2193,182,24,31,9
"2025-04-28",2025-04-28,2025-04-01,gold_50100,周期-日礼包,每日礼包-V9-14-4,2193,182,5,5,2,,,,,
"2025-04-28",2025-04-28,2025-04-01,gold_50075,周期-日礼包,每日礼包-V9-14,2193,182,1,2,0,,,,,
"2025-04-28",2025-04-28,2025-04-01,gold_50103,周期-日礼包,每日礼包-V15-6,2193,182,1,1,0,,,,,
"2025-04-28",2025-04-28,2025-04-01,gold_50078,周期-日礼包,每日礼包-V15,2193,182,2,3,2,,,,,
"2025-02-27",2025-02-27,2025-02-01,gold_200002,签到礼包,签到礼包2,2224,137,37,37,15,,,,,
"2025-02-27",2025-02-27,2025-02-01,gold_200004,签到礼包,签到礼包4,2224,137,36,36,22,,,,,
"2025-04-28",2025-04-28,2025-04-01,gold_50077,周期-日礼包,每日礼包-V15,2193,182,1,2,0,,,,,
"2025-04-28",2025-04-28,2025-04-01,gold_50102,周期-日礼包,每日礼包-V15-5,2193,182,14,14,4,,,,,
"2025-04-28",2025-04-28,2025-04-01,gold_50101,周期-日礼包,每日礼包-V9-14-5,2193,182,1,1,0,,,,,
"2024-09-07",2024-09-07,2024-09-01,gold_90003,月度活动,月度活跃-battlepass高级,2542,183,7,7,3,2542,183,11,13,6
"2024-11-26",2024-11-26,2024-11-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2382,122,1,3,0,2382,122,1,3,0
"2024-10-04",2024-10-04,2024-10-01,gold_2,金币,"9.99-600金币",2474,143,3,3,1,2474,143,25,33,8
"2025-01-10",2025-01-10,2025-01-01,gold_200004,签到礼包,签到礼包4,2361,133,4,4,1,2361,133,20,25,11
"2024-07-21",2024-07-21,2024-07-01,gold_412,赛季UR养成通行证,赛季UR养成战力battlepass49.99-3200金币,2506,128,2,2,0,2506,128,2,3,0
"2024-10-04",2024-10-04,2024-10-01,gold_4,金币,"49.99-3200金币",2474,143,3,3,0,,,,,
"2024-10-04",2024-10-04,2024-10-01,gold_7,金币,"4.99-300金币",2474,143,8,8,4,,,,,
"2025-01-10",2025-01-10,2025-01-01,gold_200001,签到礼包,签到礼包1,2361,133,7,7,4,,,,,
"2024-06-29",2024-06-29,2024-06-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2610,169,5,5,1,2610,169,12,18,1
"2024-10-04",2024-10-04,2024-10-01,gold_5,金币,"99.99-6600金币@JPY",2474,143,4,4,1,,,,,
"2024-07-21",2024-07-21,2024-07-01,gold_411,赛季UR养成通行证,赛季UR养成星级battlepass99.99-6600金币,2506,128,1,1,0,,,,,
"2024-10-04",2024-10-04,2024-10-01,gold_3,金币,"19.99-1200金币",2474,143,3,3,1,,,,,
"2024-06-29",2024-06-29,2024-06-01,gold_50013,周期-日礼包,每日礼包-神器8,2610,169,2,5,0,,,,,
"2024-06-29",2024-06-29,2024-06-01,gold_50063,周期-日礼包,每日礼包-养成15,2610,169,1,1,0,,,,,
"2024-06-29",2024-06-29,2024-06-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2610,169,2,2,0,,,,,
"2025-01-10",2025-01-10,2025-01-01,gold_200003,签到礼包,签到礼包3,2361,133,6,6,2,,,,,
"2025-01-10",2025-01-10,2025-01-01,gold_200002,签到礼包,签到礼包2,2361,133,8,8,4,,,,,
"2024-10-04",2024-10-04,2024-10-01,gold_8,金币,"0.99-30金币",2474,143,9,12,1,,,,,
"2024-06-29",2024-06-29,2024-06-01,gold_50005,周期-日礼包,每日礼包-new-金币5,2610,169,5,5,0,,,,,
"2024-09-07",2024-09-07,2024-09-01,gold_90002,月度活动,月度活跃-battlepass中级,2542,183,6,6,3,,,,,
"2024-09-22",2024-09-22,2024-09-01,gold_175,幸运屋,新-石田三成SSR,2442,127,1,1,1,2442,127,14,26,8
"2024-09-23",2024-09-23,2024-09-01,gold_200002,签到礼包,签到礼包2,2434,184,13,13,9,2434,184,20,27,17
"2024-09-22",2024-09-22,2024-09-01,gold_229,幸运屋,S31三之丸殿SSR+,2442,127,2,5,1,,,,,
"2024-10-30",2024-10-30,2024-10-01,gold_50046,周期-周礼包,周礼包-22,2454,159,2,2,0,2454,159,10,16,1
"2024-09-22",2024-09-22,2024-09-01,gold_231,幸运屋,S33前田美津SSR+,2442,127,4,9,1,,,,,
"2024-09-22",2024-09-22,2024-09-01,gold_230,幸运屋,S32金森长近SSR+,2442,127,3,4,0,,,,,
"2024-09-22",2024-09-22,2024-09-01,gold_185,幸运屋,新-森兰丸SSR,2442,127,1,1,0,,,,,
"2024-10-30",2024-10-30,2024-10-01,gold_50034,周期-周礼包,周礼包-10,2454,159,3,4,0,,,,,
"2024-09-23",2024-09-23,2024-09-01,gold_200003,签到礼包,签到礼包3,2434,184,5,5,2,,,,,
"2024-09-22",2024-09-22,2024-09-01,gold_209,幸运屋,S12本愿寺显如SSR+,2442,127,1,1,1,,,,,
"2024-10-30",2024-10-30,2024-10-01,gold_50047,周期-周礼包,周礼包-23,2454,159,5,10,1,,,,,
"2024-09-23",2024-09-23,2024-09-01,gold_200001,签到礼包,签到礼包1,2434,184,9,9,6,,,,,
"2024-09-22",2024-09-22,2024-09-01,gold_215,幸运屋,S18山中鹿介SSR+,2442,127,4,4,4,,,,,
"2024-09-22",2024-09-22,2024-09-01,gold_135,幸运屋,全UR获得礼包,2442,127,1,1,0,,,,,
"2024-09-29",2024-09-29,2024-09-01,gold_60027,神武锻造,神武锻造-购买档位2,2449,172,15,20,5,2449,172,46,134,23
"2024-09-29",2024-09-29,2024-09-01,gold_60029,神武锻造,神武锻造-购买档位4,2449,172,1,1,1,,,,,
"2024-09-29",2024-09-29,2024-09-01,gold_60028,神武锻造,神武锻造-购买档位3,2449,172,6,10,2,,,,,
"2024-09-29",2024-09-29,2024-09-01,gold_60026,神武锻造,神武锻造-购买档位1,2449,172,35,103,15,,,,,
"2024-07-14",2024-07-14,2024-07-01,gold_66,荣耀特典,"128231",2543,173,2,2,1,2543,173,2,2,1
"2025-04-02",2025-04-02,2025-04-01,gold_29,成长计划,"49.99-高级成长计划",2237,119,1,1,1,2237,119,1,2,1
"2025-04-02",2025-04-02,2025-04-01,gold_48,成长计划,"9.99-成长计划",2237,119,1,1,0,,,,,
"2024-06-21",2024-06-21,2024-06-01,gold_300003,开运礼包,开运礼包3,2500,185,4,4,2,2500,185,15,15,11
"2024-09-20",2024-09-20,2024-09-01,gold_70210,限购礼包,"2400日元限时礼包=+金币+阵法卷轴+阵法招募道具",2406,116,2,5,0,2406,116,21,58,6
"2024-06-21",2024-06-21,2024-06-01,gold_300001,开运礼包,开运礼包1,2500,185,1,1,1,,,,,
"2025-01-12",2025-01-12,2025-01-01,gold_40004,每日一键,一键购买,2378,131,18,18,12,2378,131,30,32,21
"2025-01-12",2025-01-12,2025-01-01,gold_40002,每日一键,一键购买日礼包-2,2378,131,5,5,4,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_70211,限购礼包,"6000日元限时礼包=+金币+朱砂+蓝色刻刀（浮世绘刻印道具蓝）",2406,116,1,1,0,,,,,
"2024-06-21",2024-06-21,2024-06-01,gold_300006,开运礼包,开运礼包6,2500,185,4,4,3,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_70208,限购礼包,"1200日元限时礼包=+金币+橙色国宝自选包（新）+国宝招募令",2406,116,1,1,0,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_70212,限购礼包,"6000日元限时礼包=+金币+铁锭（装备饰品和改造道具）+试金石",2406,116,1,2,0,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_70204,限购礼包,"320日元限时礼包=+金币+圣诞金币随机包·小+",2406,116,8,17,3,,,,,
"2025-01-12",2025-01-12,2025-01-01,gold_40003,每日一键,一键购买日礼包-3,2378,131,1,1,1,,,,,
"2025-01-12",2025-01-12,2025-01-01,gold_40001,每日一键,一键购买日礼包-1,2378,131,8,8,4,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_70209,限购礼包,"2400日元限时礼包=+金币+新金色国宝随机包+国宝升星道具",2406,116,2,7,0,,,,,
"2024-11-30",2024-11-30,2024-11-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2442,151,1,2,0,2442,151,1,2,0
"2024-09-20",2024-09-20,2024-09-01,gold_70205,限购礼包,"320日元限时礼包=+金币+朱砂+玉钢",2406,116,5,5,0,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_70206,限购礼包,"650日元限时礼包=+金币+铁锭（装备饰品和改造道具）+试金石",2406,116,8,19,2,,,,,
"2024-06-21",2024-06-21,2024-06-01,gold_300005,开运礼包,开运礼包5,2500,185,6,6,5,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_70215,限购礼包,"11800日元限时礼包=+新金色国宝随机包+国宝升星道具+紫经验国宝",2406,116,1,1,1,,,,,
"2024-07-14",2024-07-14,2024-07-01,gold_300005,开运礼包,开运礼包5,2543,173,4,4,1,2543,173,7,7,4
"2024-07-14",2024-07-14,2024-07-01,gold_300001,开运礼包,开运礼包1,2543,173,1,1,1,,,,,
"2024-12-14",2024-12-14,2024-12-01,gold_412,赛季UR养成通行证,赛季UR养成战力battlepass49.99-3200金币,2368,110,1,1,0,2368,110,1,1,0
"2024-07-14",2024-07-14,2024-07-01,gold_300006,开运礼包,开运礼包6,2543,173,1,1,1,,,,,
"2025-03-21",2025-03-21,2025-03-01,gold_300006,开运礼包,开运礼包6,2254,105,1,1,1,2254,105,1,1,1
"2024-12-10",2024-12-10,2024-12-01,gold_412,赛季UR养成通行证,赛季UR养成战力battlepass49.99-3200金币,2358,148,1,1,0,2358,148,1,1,0
"2024-07-14",2024-07-14,2024-07-01,gold_300003,开运礼包,开运礼包3,2543,173,1,1,1,,,,,
"2025-01-12",2025-01-12,2025-01-01,gold_506,游园会通行证,游园会史诗礼包19.99-600金币,2378,131,10,10,0,2378,131,14,24,5
"2025-04-28",2025-04-28,2025-04-01,gold_80006,月卡,"9.99-2025资源月卡",2193,182,4,4,1,2193,182,14,20,9
"2025-01-12",2025-01-12,2025-01-01,gold_505,游园会通行证,游园会稀有礼包9.99-300金币,2378,131,14,14,5,,,,,
"2025-04-28",2025-04-28,2025-04-01,gold_80004,月卡,"19.99-2025尊贵月卡",2193,182,8,8,5,,,,,
"2024-08-27",2024-08-27,2024-08-01,gold_90001,月度周储钱罐,月度周储钱罐,2445,149,25,25,17,2445,149,25,25,17
"2025-04-28",2025-04-28,2025-04-01,gold_80005,月卡,"4.99-2025月卡",2193,182,8,8,3,,,,,
"2024-11-29",2024-11-29,2024-11-01,gold_232,幸运屋,S33前田美津SSR+,2332,114,7,7,6,2332,114,11,11,9
"2025-04-16",2025-04-16,2025-04-01,gold_40003,每日一键,一键购买日礼包-3,2181,86,1,1,0,2181,86,18,20,12
"2024-11-29",2024-11-29,2024-11-01,gold_21001,团购礼包,团购礼包-1200日元,2332,114,5,22,3,2332,114,10,50,7
"2024-07-20",2024-07-20,2024-07-01,gold_412,赛季UR养成通行证,赛季UR养成战力battlepass49.99-3200金币,2623,139,2,2,0,2623,139,2,2,0
"2024-11-29",2024-11-29,2024-11-01,gold_21003,团购礼包,团购礼包-6000日元,2332,114,2,4,0,,,,,
"2024-11-29",2024-11-29,2024-11-01,gold_21004,团购礼包,团购礼包-320日元,2332,114,3,10,1,,,,,
"2024-12-06",2024-12-06,2024-12-01,gold_90001,月度周储钱罐,月度周储钱罐,2336,169,9,9,7,2336,169,9,9,7
"2025-04-16",2025-04-16,2025-04-01,gold_40002,每日一键,一键购买日礼包-2,2181,86,2,2,1,,,,,
"2024-11-29",2024-11-29,2024-11-01,gold_167,幸运屋,新-上杉谦信SSR+（智）,2332,114,1,1,1,,,,,
"2024-11-29",2024-11-29,2024-11-01,gold_118,幸运屋,德川家康SSR+获得礼包,2332,114,2,2,1,,,,,
"2024-11-29",2024-11-29,2024-11-01,gold_21002,团购礼包,团购礼包-2400日元,2332,114,4,14,3,,,,,
"2025-04-16",2025-04-16,2025-04-01,gold_40004,每日一键,一键购买,2181,86,12,12,7,,,,,
"2024-11-29",2024-11-29,2024-11-01,gold_135,幸运屋,全UR获得礼包,2332,114,1,1,1,,,,,
"2025-04-16",2025-04-16,2025-04-01,gold_40001,每日一键,一键购买日礼包-1,2181,86,5,5,4,,,,,
"2024-08-13",2024-08-13,2024-08-01,gold_331,行脚商人,行脚商人-自选礼包3,2509,163,12,19,4,2509,163,68,161,49
"2024-07-14",2024-07-14,2024-07-01,gold_50047,周期-周礼包,周礼包-23,2543,173,3,6,1,2543,173,8,15,4
"2024-08-13",2024-08-13,2024-08-01,gold_329,行脚商人,行脚商人-自选礼包1,2509,163,35,59,21,,,,,
"2025-02-05",2025-02-05,2025-02-01,gold_60001,情人节活动,"2024情人节信物礼包1",2325,140,27,111,18,2325,140,40,165,29
"2024-07-14",2024-07-14,2024-07-01,gold_50034,周期-周礼包,周礼包-10,2543,173,2,2,1,,,,,
"2024-10-22",2024-10-22,2024-10-01,gold_40003,每日一键,一键购买日礼包-3,2446,107,1,1,1,2446,107,36,38,29
"2024-08-13",2024-08-13,2024-08-01,gold_333,行脚商人,行脚商人-自选礼包5,2509,163,5,8,2,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_65,荣耀特典,"68231",2406,116,1,1,0,2406,116,2,2,1
"2025-02-05",2025-02-05,2025-02-01,gold_414,情人节活动,"2024情人节史诗礼包19.99-600金币",2325,140,9,9,2,,,,,
"2024-10-22",2024-10-22,2024-10-01,gold_40001,每日一键,一键购买日礼包-1,2446,107,7,7,3,,,,,
"2024-09-20",2024-09-20,2024-09-01,gold_66,荣耀特典,"128231",2406,116,1,1,1,,,,,
"2024-10-04",2024-10-04,2024-10-01,gold_222,幸运屋,S25二好长逸SSR+,2474,143,1,1,1,2474,143,3,3,1
"2024-07-14",2024-07-14,2024-07-01,gold_50046,周期-周礼包,周礼包-22,2543,173,4,7,2,,,,,
"2024-10-04",2024-10-04,2024-10-01,gold_208,幸运屋,S11锅岛直茂SSR+,2474,143,1,1,0,,,,,
"2024-10-22",2024-10-22,2024-10-01,gold_40002,每日一键,一键购买日礼包-2,2446,107,2,2,2,,,,,
"2024-06-21",2024-06-21,2024-06-01,gold_50009,周期-日礼包,每日礼包-神器4,2500,185,1,1,0,2500,185,9,9,3
"2024-10-04",2024-10-04,2024-10-01,gold_120,幸运屋,上杉谦信SSR+,2474,143,1,1,0,,,,,
"2025-04-02",2025-04-02,2025-04-01,gold_318,"4周年庆典自选礼包","4周年庆典自选礼包1",2237,119,13,13,8,2237,119,17,19,10
"2024-08-13",2024-08-13,2024-08-01,gold_332,行脚商人,行脚商人-自选礼包4,2509,163,15,24,11,,,,,
"2025-04-02",2025-04-02,2025-04-01,gold_319,"4周年庆典自选礼包","4周年庆典自选礼包2",2237,119,4,4,2,,,,,
"2025-04-02",2025-04-02,2025-04-01,gold_320,"4周年庆典自选礼包","4周年庆典自选礼包3",2237,119,2,2,0,,,,,
"2024-08-13",2024-08-13,2024-08-01,gold_330,行脚商人,行脚商人-自选礼包2,2509,163,30,51,11,,,,,
"2024-07-13",2024-07-13,2024-07-01,gold_90001,月度周储钱罐,月度周储钱罐,2605,172,12,12,9,2605,172,12,12,9
"2025-02-09",2025-02-09,2025-02-01,gold_50034,周期-周礼包,周礼包-10,2349,76,1,1,0,2349,76,6,10,1
"2025-02-09",2025-02-09,2025-02-01,gold_50040,周期-周礼包,周礼包-16,2349,76,1,1,0,,,,,
"2024-10-22",2024-10-22,2024-10-01,gold_402,battlepass-周年庆,四周年通行证,2446,107,9,9,6,2446,107,9,9,6
"2025-02-05",2025-02-05,2025-02-01,gold_60003,情人节活动,"2024情人节信物礼包3",2325,140,9,21,7,,,,,
"2024-06-21",2024-06-21,2024-06-01,gold_50061,周期-日礼包,每日礼包-养成13,2500,185,1,1,0,,,,,
"2024-06-21",2024-06-21,2024-06-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2500,185,1,1,1,,,,,
"2025-02-05",2025-02-05,2025-02-01,gold_60002,情人节活动,"2024情人节信物礼包2",2325,140,5,19,1,,,,,
"2025-02-09",2025-02-09,2025-02-01,gold_50046,周期-周礼包,周礼包-22,2349,76,4,8,1,,,,,
"2025-02-19",2025-02-19,2025-02-01,gold_80002,月卡,资源月卡-9.99美元,2272,100,7,7,5,2272,100,19,23,16
"2024-06-21",2024-06-21,2024-06-01,gold_50012,周期-日礼包,每日礼包-神器7,2500,185,1,1,0,,,,,
"2025-02-19",2025-02-19,2025-02-01,gold_9,月卡,"4.99-月卡",2272,100,5,5,4,,,,,
"2024-06-21",2024-06-21,2024-06-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2500,185,3,3,1,,,,,
"2025-02-19",2025-02-19,2025-02-01,gold_10,月卡,"19.99-尊贵月卡",2272,100,11,11,7,,,,,
"2024-06-21",2024-06-21,2024-06-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2500,185,2,2,1,,,,,
"2024-10-22",2024-10-22,2024-10-01,gold_40004,每日一键,一键购买,2446,107,28,28,23,,,,,
"2025-02-05",2025-02-05,2025-02-01,gold_413,情人节活动,"2024情人节稀有礼包4.99-300金币",2325,140,5,5,1,,,,,
"2024-06-18",2024-06-18,2024-06-01,gold_351,超级转盘,赛季UR转盘礼包2,2616,123,6,14,2,2616,123,30,122,15
"2024-06-18",2024-06-18,2024-06-01,gold_350,超级转盘,赛季UR转盘礼包1,2616,123,26,92,11,,,,,
"2024-06-18",2024-06-18,2024-06-01,gold_352,超级转盘,赛季UR转盘礼包3,2616,123,8,16,2,,,,,
"2025-01-13",2025-01-13,2025-01-01,gold_7,金币,"4.99-300金币",2410,144,1,1,0,2410,144,9,9,5
"2025-01-13",2025-01-13,2025-01-01,gold_8,金币,"0.99-30金币",2410,144,6,6,4,,,,,
"2024-11-10",2024-11-10,2024-11-01,gold_445,赛季征战活动,赛季整合礼包99.99-6600金币-1,2429,142,1,1,1,2429,142,1,1,1
"2025-01-13",2025-01-13,2025-01-01,gold_3,金币,"19.99-1200金币",2410,144,1,1,1,,,,,
"2025-01-13",2025-01-13,2025-01-01,gold_5,金币,"99.99-6600金币@JPY",2410,144,1,1,0,,,,,
"2024-12-25",2024-12-25,2024-12-01,gold_300001,开运礼包,开运礼包1,2317,135,1,1,1,2317,135,1,1,1
"2024-10-15",2024-10-15,2024-10-01,gold_50009,周期-日礼包,每日礼包-神器4,2467,133,1,2,0,2467,133,7,8,4
"2024-12-02",2024-12-02,2024-12-01,gold_40002,每日一键,一键购买日礼包-2,2379,156,3,3,2,2379,156,34,34,20
"2024-12-29",2024-12-29,2024-12-01,gold_90003,月度活动,月度活跃-battlepass高级,2345,121,4,4,1,2345,121,8,10,6
"2024-09-16",2024-09-16,2024-09-01,gold_66,荣耀特典,"128231",2456,179,1,1,1,2456,179,1,1,1
"2024-12-02",2024-12-02,2024-12-01,gold_40001,每日一键,一键购买日礼包-1,2379,156,7,7,4,,,,,
"2024-07-17",2024-07-17,2024-07-01,gold_300006,开运礼包,开运礼包6,2494,152,1,1,1,2494,152,4,4,4
"2025-04-17",2025-04-17,2025-04-01,gold_80002,月卡,资源月卡-9.99美元,2196,142,11,11,6,2196,142,101,185,84
"2024-07-17",2024-07-17,2024-07-01,gold_300003,开运礼包,开运礼包3,2494,152,1,1,1,,,,,
"2024-10-15",2024-10-15,2024-10-01,gold_50005,周期-日礼包,每日礼包-new-金币5,2467,133,1,1,1,,,,,
"2025-04-17",2025-04-17,2025-04-01,gold_10,月卡,"19.99-尊贵月卡",2196,142,4,4,0,,,,,
"2025-04-17",2025-04-17,2025-04-01,gold_80005,月卡,"4.99-2025月卡",2196,142,69,69,43,,,,,
"2025-04-17",2025-04-17,2025-04-01,gold_9,月卡,"4.99-月卡",2196,142,13,13,12,,,,,
"2025-04-17",2025-04-17,2025-04-01,gold_80006,月卡,"9.99-2025资源月卡",2196,142,35,35,7,,,,,
"2024-10-15",2024-10-15,2024-10-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2467,133,4,4,3,,,,,
"2024-10-30",2024-10-30,2024-10-01,gold_50009,周期-日礼包,每日礼包-神器4,2454,159,1,2,0,2454,159,6,7,3
"2024-07-17",2024-07-17,2024-07-01,gold_300005,开运礼包,开运礼包5,2494,152,2,2,2,,,,,
"2024-12-29",2024-12-29,2024-12-01,gold_90002,月度活动,月度活跃-battlepass中级,2345,121,6,6,5,,,,,
"2024-10-15",2024-10-15,2024-10-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2467,133,1,1,0,,,,,
"2024-12-02",2024-12-02,2024-12-01,gold_40004,每日一键,一键购买,2379,156,24,24,14,,,,,
"2025-04-17",2025-04-17,2025-04-01,gold_80004,月卡,"19.99-2025尊贵月卡",2196,142,53,53,16,,,,,
"2025-02-19",2025-02-19,2025-02-01,gold_443,赛季征战活动,赛季整合礼包19.99-1200金币-1,2272,100,1,1,0,2272,100,1,1,0
"2024-10-30",2024-10-30,2024-10-01,gold_50003,周期-日礼包,每日礼包-new-金币3,2454,159,1,1,0,,,,,
"2024-10-30",2024-10-30,2024-10-01,gold_50004,周期-日礼包,每日礼包-new-金币4,2454,159,1,1,0,,,,,
"2024-10-30",2024-10-30,2024-10-01,gold_50001,周期-日礼包,每日礼包-new-金币1,2454,159,3,3,3,,,,,
"2024-10-15",2024-10-15,2024-10-01,gold_118,幸运屋,德川家康SSR+获得礼包,2467,133,1,1,1,2467,133,2,2,1
"2024-09-16",2024-09-16,2024-09-01,gold_60027,神武锻造,神武锻造-购买档位2,2456,179,11,23,3,2456,179,29,111,11
"2024-12-06",2024-12-06,2024-12-01,gold_8,金币,"0.99-30金币",2336,169,4,4,1,2336,169,11,12,6
"2025-02-11",2025-02-11,2025-02-01,gold_40002,每日一键,一键购买日礼包-2,2356,121,6,6,3,2356,121,29,35,25
"2024-08-15",2024-08-15,2024-08-01,gold_90001,月度周储钱罐,月度周储钱罐,2514,167,15,15,12,2514,167,15,15,12
"2024-12-10",2024-12-10,2024-12-01,gold_9,月卡,"4.99-月卡",2358,148,8,8,6,2358,148,19,22,16
"2024-10-23",2024-10-23,2024-10-01,gold_300001,开运礼包,开运礼包1,2451,154,3,3,3,2451,154,3,3,3
"2024-09-16",2024-09-16,2024-09-01,gold_60028,神武锻造,神武锻造-购买档位3,2456,179,6,16,3,,,,,
"2024-12-10",2024-12-10,2024-12-01,gold_80002,月卡,资源月卡-9.99美元,2358,148,8,8,6,,,,,
"2025-01-16",2025-01-16,2025-01-01,gold_10,月卡,"19.99-尊贵月卡",2383,109,6,6,3,2383,109,35,44,31
"2024-08-24",2024-08-24,2024-08-01,gold_306,运营活动直购礼包,每日特惠活动档位2,2543,164,1,1,0,2543,164,4,5,2
"2025-02-11",2025-02-11,2025-02-01,gold_40004,每日一键,一键购买,2356,121,19,19,15,,,,,
"2025-01-16",2025-01-16,2025-01-01,gold_80002,月卡,资源月卡-9.99美元,2383,109,19,19,13,,,,,
"2025-01-16",2025-01-16,2025-01-01,gold_9,月卡,"4.99-月卡",2383,109,19,19,15,,,,,
"2024-09-16",2024-09-16,2024-09-01,gold_60026,神武锻造,神武锻造-购买档位1,2456,179,19,72,5,,,,,
"2024-12-10",2024-12-10,2024-12-01,gold_10,月卡,"19.99-尊贵月卡",2358,148,6,6,4,,,,,
"2024-10-15",2024-10-15,2024-10-01,gold_180,幸运屋,新-出云阿国SSR+,2467,133,1,1,0,,,,,
"2024-12-06",2024-12-06,2024-12-01,gold_5,金币,"99.99-6600金币@JPY",2336,169,1,1,0,,,,,
"2024-12-06",2024-12-06,2024-12-01,gold_7,金币,"4.99-300金币",2336,169,2,2,2,,,,,
"2024-12-25",2024-12-25,2024-12-01,gold_448,赛季征战活动,赛季整合礼包19.99-1200金币-2,2317,135,1,1,1,2317,135,1,1,1
"2024-12-06",2024-12-06,2024-12-01,gold_3,金币,"19.99-1200金币",2336,169,2,3,1,,,,,
"2024-11-03",2024-11-03,2024-11-01,gold_48,成长计划,"9.99-成长计划",2462,174,1,1,0,2462,174,1,1,0
"2024-12-06",2024-12-06,2024-12-01,gold_4,金币,"49.99-3200金币",2336,169,2,2,2,,,,,
"2024-08-24",2024-08-24,2024-08-01,gold_307,运营活动直购礼包,每日特惠活动档位3,2543,164,2,2,1,,,,,
"2024-08-24",2024-08-24,2024-08-01,gold_305,运营活动直购礼包,每日特惠活动档位1,2543,164,1,2,1,,,,,
"2025-02-11",2025-02-11,2025-02-01,gold_40001,每日一键,一键购买日礼包-1,2356,121,10,10,7,,,,,
"2024-12-14",2024-12-14,2024-12-01,gold_40001,每日一键,一键购买日礼包-1,2368,110,11,11,5,2368,110,36,42,26
"2024-09-22",2024-09-22,2024-09-01,gold_40002,每日一键,一键购买日礼包-2,2442,127,4,4,2,2442,127,33,34,22
"2024-12-14",2024-12-14,2024-12-01,gold_40002,每日一键,一键购买日礼包-2,2368,110,7,7,4,,,,,
"2025-04-09",2025-04-09,2025-04-01,gold_80002,月卡,资源月卡-9.99美元,2215,73,8,8,5,2215,73,13,17,12
"2024-08-27",2024-08-27,2024-08-01,gold_21001,团购礼包,团购礼包-1200日元,2445,149,24,28,19,2445,149,37,47,26
"2024-09-22",2024-09-22,2024-09-01,gold_40001,每日一键,一键购买日礼包-1,2442,127,10,10,8,,,,,
